Time Box FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
0.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 1 4.547651e+02 2.443277e+05 3.540883e+02 1.559161e+04 5.184867e+04 1.099723e-01 4.051220e+02 1.360391e-13 1.734283e+02 1.914206e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.320574e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.467540e-03 9.924730e-04 9.934632e-04 1.320746e-03 1.320786e-03 1.596850e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.798816e-12
1.000000e+00 2 3.257598e+02 9.762135e+04 2.537565e+02 1.316046e+04 5.032371e+04 8.727432e-02 5.370370e+01 1.700489e-13 1.226082e+02 1.941857e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.540737e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.541027e-03 3.543763e-03 3.544714e-03 5.540929e-03 5.541025e-03 7.218492e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533305e-11
1.000000e+00 3 3.391821e+02 1.443047e+05 3.381859e+02 1.648275e+04 5.032371e+04 1.201927e-01 7.732252e+01 1.700489e-13 1.737205e+02 1.941235e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.405712e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.405995e-03 3.477673e-03 3.478653e-03 5.405903e-03 5.405993e-03 7.189701e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466901e-11
1.000000e+00 4 1.023261e+02 8.722156e+01 3.215577e+03 1.330982e+03 0.000000e+00 1.707856e-01 0.000000e+00 2.040586e-13 1.922248e+02 7.368896e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.397562e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.397837e-01 3.674179e-01 3.674287e-01 6.397726e-01 6.397834e-01 8.124330e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672992e-09
1.000000e+00 5 1.175693e+02 4.125486e+01 1.735316e+03 1.537286e+03 0.000000e+00 2.210935e-01 0.000000e+00 2.040586e-13 9.424139e+01 6.625410e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.700371e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.700592e-01 3.301549e-01 3.301670e-01 5.700503e-01 5.700590e-01 7.146512e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300216e-09
1.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1 4.546161e+02 2.435070e+05 3.540485e+02 1.558492e+04 5.183004e+04 1.099720e-01 4.051187e+02 1.360391e-13 1.734357e+02 1.914209e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.856524e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.888749e-03 1.109143e-03 1.019529e-03 1.857704e-03 1.857884e-03 3.597368e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799131e-12
2.000000e+00 2 3.256536e+02 9.725008e+04 2.537280e+02 1.315488e+04 5.030563e+04 8.727414e-02 5.370329e+01 1.700489e-13 1.226134e+02 1.941860e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.299112e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.502305e-03 3.643531e-03 3.566973e-03 8.300931e-03 8.301373e-03 1.608057e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533331e-11
2.000000e+00 3 3.390707e+02 1.437559e+05 3.381479e+02 1.647542e+04 5.030563e+04 1.201924e-01 7.732194e+01 1.700489e-13 1.737279e+02 1.941238e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.058677e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.346682e-03 3.589598e-03 3.503603e-03 8.061182e-03 8.061689e-03 1.702124e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466929e-11
2.000000e+00 4 1.022929e+02 8.322718e+01 3.215213e+03 1.330014e+03 0.000000e+00 1.707853e-01 0.000000e+00 2.040586e-13 1.922329e+02 7.368902e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.101349e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.101492e+00 3.686868e-01 3.677115e-01 1.101434e+00 1.101490e+00 1.452751e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672995e-09
2.000000e+00 5 1.175301e+02 3.936557e+01 1.735122e+03 1.536168e+03 0.000000e+00 2.210931e-01 0.000000e+00 2.040586e-13 9.424540e+01 6.625417e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.599888e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.601022e-01 3.314416e-01 3.304540e-01 9.600563e-01 9.601009e-01 1.272317e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300219e-09
2.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 1 4.544672e+02 2.427745e+05 3.540087e+02 1.557825e+04 5.181143e+04 1.099718e-01 4.051154e+02 1.360391e-13 1.734430e+02 1.991873e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.266414e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.165166e-03 1.248473e-03 1.046733e-03 2.268759e-03 2.269099e-03 8.115853e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799447e-12
3.000000e+00 2 3.255475e+02 9.691876e+04 2.536995e+02 1.314931e+04 5.028757e+04 8.727397e-02 5.370288e+01 1.700489e-13 1.226186e+02 7.094462e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.966836e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.858248e-03 3.762951e-03 3.590218e-03 9.970407e-03 9.971212e-03 3.585196e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533358e-11
3.000000e+00 3 3.389594e+02 1.432661e+05 3.381099e+02 1.646809e+04 5.028757e+04 1.201922e-01 7.732135e+01 1.700489e-13 1.737353e+02 6.962322e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.662289e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.688386e-03 3.726096e-03 3.529784e-03 9.667279e-03 9.668221e-03 4.030836e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466956e-11
3.000000e+00 4 1.022597e+02 7.966256e+01 3.214850e+03 1.329047e+03 0.000000e+00 1.707850e-01 0.000000e+00 2.040586e-13 1.922411e+02 7.348641e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.475172e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.475477e+00 3.702437e-01 3.680085e-01 1.475353e+00 1.475473e+00 2.614666e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672998e-09
3.000000e+00 5 1.174910e+02 3.767954e+01 1.734928e+03 1.535051e+03 0.000000e+00 2.210926e-01 0.000000e+00 2.040586e-13 9.424940e+01 6.603402e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.275798e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.276038e+00 3.329854e-01 3.307539e-01 1.275941e+00 1.276035e+00 2.275352e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300222e-09
3.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 1 4.543184e+02 2.421161e+05 3.539689e+02 1.557158e+04 5.179284e+04 1.099716e-01 4.051122e+02 1.360391e-13 1.734504e+02 1.994050e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.579898e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.346564e-03 1.415288e-03 1.075131e-03 2.583432e-03 2.583936e-03 1.833554e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799762e-12
4.000000e+00 2 3.254415e+02 9.662094e+04 2.536710e+02 1.314374e+04 5.026952e+04 8.727379e-02 5.370247e+01 1.700489e-13 1.226238e+02 7.096805e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.100429e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.795688e-03 3.906261e-03 3.614495e-03 1.101013e-02 1.101141e-02 7.999663e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533384e-11
4.000000e+00 3 3.388481e+02 1.428258e+05 3.380719e+02 1.646078e+04 5.026952e+04 1.201919e-01 7.732077e+01 1.700489e-13 1.737427e+02 6.964576e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.063161e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.615980e-03 3.893068e-03 3.557262e-03 1.063876e-02 1.064007e-02 9.546141e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466983e-11
4.000000e+00 4 1.022265e+02 7.645837e+01 3.214486e+03 1.328080e+03 0.000000e+00 1.707846e-01 0.000000e+00 2.040586e-13 1.922493e+02 7.348626e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.777913e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.778405e+00 3.721599e-01 3.683208e-01 1.778205e+00 1.778399e+00 4.743267e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.673001e-09
4.000000e+00 5 1.174518e+02 3.616399e+01 1.734734e+03 1.533934e+03 0.000000e+00 2.210921e-01 0.000000e+00 2.040586e-13 9.425341e+01 6.603389e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.531562e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.531946e+00 3.348425e-01 3.310673e-01 1.531790e+00 1.531941e+00 4.090314e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300226e-09
4.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
