Time Box FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
0.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 1 4.555933e+02 2.443323e+05 3.541318e+02 1.559744e+04 5.184867e+04 1.099723e-01 4.051220e+02 1.360391e-13 1.734283e+02 1.914435e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.320574e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.467540e-03 9.924730e-04 9.934632e-04 1.320746e-03 1.320786e-03 1.596850e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.798816e-12
1.000000e+00 2 3.349950e+02 9.762342e+04 2.537877e+02 1.316534e+04 5.032371e+04 8.727432e-02 5.370370e+01 1.700489e-13 1.226082e+02 1.942086e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.540737e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.541027e-03 3.543763e-03 3.544714e-03 5.540929e-03 5.541025e-03 7.218492e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533305e-11
1.000000e+00 3 3.349950e+02 1.443078e+05 3.382275e+02 1.648912e+04 5.032371e+04 1.201927e-01 7.732252e+01 1.700489e-13 1.737205e+02 1.941464e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.405712e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.405995e-03 3.477673e-03 3.478653e-03 5.405903e-03 5.405993e-03 7.189701e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466901e-11
1.000000e+00 4 1.071984e+02 8.724389e+01 3.215973e+03 1.331781e+03 0.000000e+00 1.707856e-01 0.000000e+00 2.040586e-13 1.922248e+02 7.368904e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.397562e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.397837e-01 3.674179e-01 3.674287e-01 6.397726e-01 6.397834e-01 8.124330e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672992e-09
1.000000e+00 5 1.071984e+02 4.126543e+01 1.735528e+03 1.538209e+03 0.000000e+00 2.210935e-01 0.000000e+00 2.040586e-13 9.424139e+01 6.625419e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.700371e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.700592e-01 3.301549e-01 3.301670e-01 5.700503e-01 5.700590e-01 7.146512e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300216e-09
1.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 1 4.555725e+02 2.435155e+05 3.541354e+02 1.559659e+04 5.183004e+04 1.099720e-01 4.051187e+02 1.360391e-13 1.734357e+02 1.914438e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.856523e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.888749e-03 1.109143e-03 1.019529e-03 1.857704e-03 1.857884e-03 3.597368e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799131e-12
2.000000e+00 2 3.349798e+02 9.725393e+04 2.537903e+02 1.316464e+04 5.030563e+04 8.727414e-02 5.370329e+01 1.700489e-13 1.226134e+02 1.942089e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.299112e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.502305e-03 3.643531e-03 3.566973e-03 8.300931e-03 8.301373e-03 1.608057e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533331e-11
2.000000e+00 3 3.349798e+02 1.437616e+05 3.382309e+02 1.648816e+04 5.030563e+04 1.201924e-01 7.732194e+01 1.700489e-13 1.737279e+02 1.941466e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.058677e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.346682e-03 3.589598e-03 3.503603e-03 8.061183e-03 8.061689e-03 1.702124e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466929e-11
2.000000e+00 4 1.071935e+02 8.326863e+01 3.216006e+03 1.331611e+03 0.000000e+00 1.707853e-01 0.000000e+00 2.040586e-13 1.922329e+02 7.368910e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.101349e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.101492e+00 3.686868e-01 3.677115e-01 1.101434e+00 1.101490e+00 1.452751e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672995e-09
2.000000e+00 5 1.071935e+02 3.938517e+01 1.735545e+03 1.538013e+03 0.000000e+00 2.210931e-01 0.000000e+00 2.040586e-13 9.424540e+01 6.625425e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.599888e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.601022e-01 3.314416e-01 3.304540e-01 9.600563e-01 9.601009e-01 1.272317e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300219e-09
2.000000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 1 4.555501e+02 2.427865e+05 3.541390e+02 1.559566e+04 5.181096e+04 1.099718e-01 4.051154e+02 1.360391e-13 1.734430e+02 5.075755e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.266414e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.165166e-03 1.248473e-03 1.046733e-03 2.268759e-03 2.269099e-03 8.115853e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.799447e-12
2.500000e+00 2 3.349650e+02 9.692416e+04 2.537929e+02 1.316401e+04 5.028803e+04 8.727397e-02 5.370288e+01 1.700489e-13 1.226186e+02 5.104430e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.966835e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.858248e-03 3.762951e-03 3.590218e-03 9.970406e-03 9.971212e-03 3.585195e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.533358e-11
2.500000e+00 3 3.349649e+02 1.432740e+05 3.382344e+02 1.648693e+04 5.028756e+04 1.201922e-01 7.732135e+01 1.700489e-13 1.737353e+02 5.103795e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.662290e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.688386e-03 3.726097e-03 3.529784e-03 9.667279e-03 9.668221e-03 4.030836e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.466956e-11
2.500000e+00 4 1.071889e+02 7.972070e+01 3.216039e+03 1.331565e+03 2.986308e-16 1.707850e-01 5.085395e-16 2.040586e-13 1.922411e+02 7.631890e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.475172e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.475477e+00 3.702437e-01 3.680085e-01 1.475353e+00 1.475473e+00 2.614666e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.672998e-09
2.500000e+00 5 1.071889e+02 3.770704e+01 1.735563e+03 1.537956e+03 2.986308e-16 2.210926e-01 5.085395e-16 2.040586e-13 9.424940e+01 6.911515e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.275798e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.276038e+00 3.329854e-01 3.307539e-01 1.275941e+00 1.276035e+00 2.275352e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.300222e-09
2.500000e+00 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
